fileId,title,artist,producer,gn,mode,bpm,offsetMs,src,lvEasy,lvNormal,lvHard,notesEasy,notesNormal,notesHard,durEasy,durNormal,durHard,measEasy,measNormal,measHard,chartBpm,titleZhCn,artistZhCn,titleEn,artistEn,origName,enc,seed,seed1,seed2,innerOff,size
1192,努力吧,Riaa,XinLin,sdom1192t.gn,T,106,-25,kgn,1,1,3,123,238,480,151,151,151,191,281,315,106,努力吧,Riaa,,Riaa,sdom0996T.gm,rewu,12881387,,,,43136
11193,Don't Stop The Music,Rihana,TONY.C,sdom1193k.gn,K,122.7,-25,kgn,1,2,6,222,321,532,133,133,133,197,230,269,122.7,Don't Stop The Music,Rihana,Don't Stop The Music,Rihana,sdom1.gm,rewu,16559437,,,,43692
1193,Don't Stop The Music,Rihana,TONY.C,sdom1193t.gn,T,122.7,-25,kgn,1,2,4,221,316,421,133,133,133,197,229,245,122.7,Don't Stop The Music,Rihana,Don't Stop The Music,Rihana,sdom1.gm,rewu,935380,,,,41892
11194,傻瓜,seeya,GJ,sdom1194k.gn,K,134,-25,kgn,1,4,10,213,371,651,128,128,128,214,277,316,134,傻瓜,seeya,,seeya,sdom1.gm,sdom,223976,,,456,51360
1194,傻瓜,seeya,GJ,sdom1194t.gn,T,134,-25,kgn,1,2,3,131,198,318,128,128,128,156,195,259,134,傻瓜,seeya,,seeya,sdom1.gm,sdom,13740203,,,456,37056
11195,Express,XING-T,Mii,sdom1195k.gn,K,135,-25,kgn,1,4,8,178,418,780,160,160,160,400,513,552,135,Express,XING-T,Express,XING-T,sdom1.gm,rewu,7751303,,,,93240
1195,Express,XING-T,Mii,sdom1195t.gn,T,135,-25,kgn,1,3,5,133,318,533,160,160,160,366,478,522,135,Express,XING-T,Express,XING-T,sdom1.gm,rewu,8967522,,,,87192
11196,亂世巨星,陳小春,610,sdom1196k.gn,K,109,-25,kgn,1,3,4,229,312,361,136,136,136,248,280,285,109,乱世巨星,陈小春,,,sdom1.gm,rewu,13403338,,,,53256
1196,亂世巨星,陳小春,610,sdom1196t.gn,T,109,-25,kgn,1,3,4,229,312,361,136,136,136,248,280,285,109,乱世巨星,陈小春,,,sdom1.gm,rewu,2681767,,,,53256
11197,危險的演出,蔡妍,Leo,sdom1197k.gn,K,134,-20,kgn,3,7,9,307,526,800,146,146,146,251,316,350,134,危险的演出,蔡妍,,,sdom1.gm,sdom,10275474,,,456,72476
1197,危險的演出,蔡妍,Leo,sdom1197t.gn,T,134,-20,kgn,1,3,5,218,307,449,146,146,146,225,251,310,134,危险的演出,蔡妍,,,sdom1.gm,sdom,9175850,,,456,61576
11198,Cross,鹹素媛,DAVY,sdom1198k.gn,K,142.01,-25,kgn,3,5,11,298,532,777,121,121,121,307,310,313,142.01,Cross,咸素媛,Cross,,sdom1.gm,rewu,14937645,,,,60420
1198,Cross,鹹素媛,DAVY,sdom1198t.gn,T,142.01,-25,kgn,1,2,3,277,290,298,121,121,121,309,307,307,142.01,Cross,咸素媛,Cross,,sdom1.gm,rewu,12571193,,,,59916
11199,En Tus Pupilas,Shakira,Mina,sdom1199k.gn,K,116,-60,official,1,3,6,99,235,376,115,115,115,214,297,314,116,En Tus Pupilas,Shakira,En Tus Pupilas,Shakira,sdom0155K.gm,sdom,5378792,,,456,50136
1199,En Tus Pupilas,Shakira,Mina,sdom1199t.gn,T,116,-60,official,1,2,4,99,169,267,115,115,115,212,257,300,116,En Tus Pupilas,Shakira,En Tus Pupilas,Shakira,sdom0155T.gm,sdom,6913807,,,456,50124
11200,Freakshow,Britney Spears,TONY.C,sdom1200k.gn,K,132,-16,kgn,2,3,7,247,341,685,127,127,127,169,223,297,132,Freakshow,Britney Spears,Freakshow,Britney Spears,sdom0156K.gm,sdom,9458173,,,456,48268
1200,Freakshow,Britney Spears,TONY.C,sdom1200t.gn,T,132,-16,kgn,1,2,3,128,247,341,127,127,127,161,169,224,132,Freakshow,Britney Spears,Freakshow,Britney Spears,sdom0156T.gm,sdom,14955976,,,456,48268
11201,Toy Soldier,Britney Spears,DAVY,sdom1201k.gn,K,117.11,-24,kgn,2,4,8,268,368,665,139,139,139,282,284,295,117.11,Toy Soldier,Britney Spears,Toy Soldier,Britney Spears,sdom1201K.gm,sdom,9458173,,,456,60672
1201,Toy Soldier,Britney Spears,DAVY,sdom1201t.gn,T,117.11,-24,kgn,1,2,3,255,280,289,139,139,139,287,280,282,117.11,Toy Soldier,Britney Spears,Toy Soldier,Britney Spears,sdom0517T.gm,sdom,6964435,,,456,62220
11202,Hot as Ice,Britney Spears,nicholas,sdom1202k.gn,K,127.9,-25,kgn,3,5,7,305,499,726,138,138,138,392,452,465,127.9,Hot as Ice,Britney Spears,Hot as Ice,Britney Spears,sdom0158K.gm,sdom,11602070,,,456,93720
1202,Hot as Ice,Britney Spears,nicholas,sdom1202t.gn,T,127.9,-25,kgn,2,3,4,265,305,494,138,138,138,373,392,452,127.9,Hot as Ice,Britney Spears,Hot as Ice,Britney Spears,sdom0158T.gm,sdom,15342964,,,456,88464
11203,Ooh Ooh Baby,Britney Spears,K,sdom1203k.gn,K,128,-20,kgn,3,6,12,366,613,785,135,135,135,297,314,314,128,Ooh Ooh Baby,Britney Spears,Ooh Ooh Baby,Britney Spears,sdom1203K.gm,sdom,14955976,,,456,101112
1203,Ooh Ooh Baby,Britney Spears,K,sdom1203t.gn,T,128,-20,kgn,1,2,6,275,342,613,135,135,135,269,294,314,128,Ooh Ooh Baby,Britney Spears,Ooh Ooh Baby,Britney Spears,sdom0159T.gm,sdom,7935477,,,456,101112
11204,Perfect Lover,Britney Spears,Leo,sdom1204k.gn,K,117,-25,kgn,1,4,6,207,397,572,137,137,137,189,253,276,117,Perfect Lover,Britney Spears,Perfect Lover,Britney Spears,sdom0160K.gm,sdom,11823522,,,456,71092
1204,Perfect Lover,Britney Spears,Leo,sdom1204t.gn,T,117,-25,kgn,1,3,4,207,275,385,137,137,137,189,215,250,117,Perfect Lover,Britney Spears,Perfect Lover,Britney Spears,sdom0160T.gm,sdom,12881387,,,456,63536
11205,Everybody,Backstreet Boys,Mii,sdom1205k.gn,K,108,-25,official,1,4,6,157,277,520,144,144,144,330,382,419,108,Everybody,Backstreet Boys,Everybody,Backstreet Boys,sdom9998K.gm,sdom,16559437,,,456,73248
1205,Everybody,Backstreet Boys,Mii,sdom1205t.gn,T,108,-25,official,1,2,3,111,233,330,144,144,144,300,358,377,108,Everybody,Backstreet Boys,Everybody,Backstreet Boys,sdom9998T.gm,sdom,16455100,,,456,66156
11206,As Long As You Love Me,Backstreet Boys,XinLin,sdom1206k.gn,K,98.22,-25,official,1,3,5,179,371,510,134,134,134,210,244,258,98.22,As Long As You Love Me,Backstreet Boys,As Long As You Love Me,Backstreet Boys,sdom0995K.gm,sdom,935380,,,456,41276
1206,As Long As You Love Me,Backstreet Boys,XinLin,sdom1206t.gn,T,98.22,-25,official,1,1,3,86,179,316,134,134,134,142,210,237,98.22,As Long As You Love Me,Backstreet Boys,As Long As You Love Me,Backstreet Boys,sdom0995T.gm,sdom,223976,,,456,45812
11207,Panic,Backstreet Boys,610,sdom1207k.gn,K,152,-25,official,3,7,12,318,416,556,120,120,120,265,297,316,152,Panic,Backstreet Boys,Panic,Backstreet Boys,sdom3 09-K.gm,sdom,5378792,,,456,77536
1207,Panic,Backstreet Boys,610,sdom1207t.gn,T,152,-25,official,2,3,7,241,318,416,120,120,120,234,265,297,152,Panic,Backstreet Boys,Panic,Backstreet Boys,sdom3 09-T.gm,sdom,6913807,,,456,73220
11208,Everything But Mine,Backstreet Boys,Mina,sdom1208k.gn,K,130,-25,official,1,4,11,145,333,703,129,129,129,405,504,521,130,Everything But Mine,Backstreet Boys,Everything But Mine,Backstreet Boys,sdom0164K.gm,sdom,3628250,,,456,90636
1208,Everything But Mine,Backstreet Boys,Mina,sdom1208t.gn,T,130,-25,official,1,2,4,145,256,333,129,129,129,405,470,495,130,Everything But Mine,Backstreet Boys,Everything But Mine,Backstreet Boys,sdom0164T.gm,sdom,6964435,,,456,90636
11209,Any Other Way,Backstreet Boys,TONY.C,sdom1209k.gn,K,109,-20,official,2,3,8,316,470,763,162,162,162,241,272,302,109,Any Other Way,Backstreet Boys,Any Other Way,Backstreet Boys,sdom0165K.gm,sdom,11602070,,,456,54108
1209,Any Other Way,Backstreet Boys,TONY.C,sdom1209t.gn,T,109,-20,official,1,2,3,206,316,470,162,162,162,196,241,276,109,Any Other Way,Backstreet Boys,Any Other Way,Backstreet Boys,sdom0165T.gm,sdom,15342964,,,456,54108
11210,Do it well,Jennifer Lopez,DAVY,sdom1210k.gn,K,108.02,-25,official,3,5,11,432,481,741,139,139,139,261,261,260,108.02,Do it well,Jennifer Lopez,Do it well,Jennifer Lopez,sdom0166K.gm,sdom,1044917,,,456,51420
1210,Do it well,Jennifer Lopez,DAVY,sdom1210t.gn,T,108.02,-25,official,1,2,3,227,267,431,139,139,139,260,260,261,108.02,Do it well,Jennifer Lopez,Do it well,Jennifer Lopez,sdom0166T.gm,sdom,7935477,,,456,59628
11211,Brave,Jennifer Lopez,nicholas,sdom1211k.gn,K,111,-30,official,4,5,12,275,354,547,116,116,116,289,309,311,111,Brave,Jennifer Lopez,Brave,Jennifer Lopez,sdom0167K.gm,sdom,11823522,,,456,62292
1211,Brave,Jennifer Lopez,nicholas,sdom1211t.gn,T,111,-30,official,2,4,5,206,262,355,116,116,116,278,284,303,111,Brave,Jennifer Lopez,Brave,Jennifer Lopez,sdom0167T.gm,sdom,12881387,,,456,60564
11212,Hold It Don't Drop It,Jennifer Lopez,K,sdom1212k.gn,K,115.3,-25,official,3,5,11,356,506,680,129,129,129,261,267,271,115.3,Hold It Don't Drop It,Jennifer Lopez,Hold It Don't Drop It,Jennifer Lopez,sdom0168K.gm,sdom,16559437,,,456,93000
1212,Hold It Don't Drop It,Jennifer Lopez,K,sdom1212t.gn,T,115.3,-25,official,1,3,5,203,356,506,129,129,129,224,261,267,115.3,Hold It Don't Drop It,Jennifer Lopez,Hold It Don't Drop It,Jennifer Lopez,sdom0168T.gm,sdom,16455100,,,456,93000
11213,Gotta Be There,Jennifer Lopez,Leo,sdom1213k.gn,K,103,-20,official,3,6,9,265,415,607,118,118,118,191,199,215,103,Gotta Be There,Jennifer Lopez,Gotta Be There,Jennifer Lopez,sdom0169K.gm,sdom,935380,,,456,38916
1213,Gotta Be There,Jennifer Lopez,Leo,sdom1213t.gn,T,103,-20,official,1,2,3,135,223,359,118,118,118,140,182,201,103,Gotta Be There,Jennifer Lopez,Gotta Be There,Jennifer Lopez,sdom0169T.gm,sdom,223976,,,456,37416
11214,I Need Love,Jennifer Lopez,Mii,sdom1214k.gn,K,78,-31,official,1,4,9,111,289,494,126,126,126,333,363,370,78,I Need Love,Jennifer Lopez,I Need Love,Jennifer Lopez,sdom9876K.gm,sdom,736269,,,456,74876
1214,I Need Love,Jennifer Lopez,Mii,sdom1214t.gn,T,78,-31,official,1,2,5,60,215,351,126,126,126,296,355,367,78,I Need Love,Jennifer Lopez,I Need Love,Jennifer Lopez,sdom9876T.gm,sdom,13740203,,,456,70068
11215,Be Mine,Jennifer Lopez,XinLin,sdom1215k.gn,K,102,-16,official,1,2,5,107,324,495,138,138,138,164,231,275,102,Be Mine,Jennifer Lopez,Be Mine,Jennifer Lopez,sdom0994K.gm,sdom,7751303,,,456,53940
1215,Be Mine,Jennifer Lopez,XinLin,sdom1215t.gn,T,102,-16,official,1,1,3,57,107,315,138,138,138,117,166,269,102,Be Mine,Jennifer Lopez,Be Mine,Jennifer Lopez,sdom0994T.gm,sdom,9223621,,,456,45936
11216,Wrong When You're Gone,Jennifer Lopez,gj,sdom1216k.gn,K,116,-72,official,1,2,4,188,315,459,146,146,146,203,253,283,116,Wrong When You're Gone,Jennifer Lopez,Wrong When You're Gone,Jennifer Lopez,sdom1216K.gm,sdom,5378792,,,456,55684
1216,Wrong When You're Gone,Jennifer Lopez,gj,sdom1216t.gn,T,116,-72,official,1,2,3,159,296,335,146,146,146,180,249,270,116,Wrong When You're Gone,Jennifer Lopez,Wrong When You're Gone,Jennifer Lopez,sdom00172T.gm,sdom,13403338,,,456,44468
11219,永恆Remix,Smiley,Mina,sdom1219k.gn,K,163,-25,songname,4,10,14,315,706,1061,128,128,128,571,632,660,163,Delirium,玩家原创,Delirium,,sdom0100K.gm,sdom,9458173,,,456,117432
1219,永恆Remix,Smiley,Mina,sdom1219t.gn,T,163,-25,songname,1,2,3,139,274,307,128,128,128,469,535,559,163,Delirium,玩家原创,Delirium,,sdom0100T.gm,sdom,5378792,,,456,117432
11220,Shining Collection,Iceman,TONY.C,sdom1220k.gn,K,170,-25,kgn,3,6,24,562,841,2026,223,223,223,466,517,602,170,Gravitation,玩家原创,Gravitation,,sdom0001K.gm,sdom,6913807,,,456,114624
1220,Shining Collection,Iceman,TONY.C,sdom1220t.gn,T,170,-25,kgn,1,2,3,291,371,562,223,223,223,338,368,466,170,Gravitation,玩家原创,Gravitation,,sdom0001T.gm,sdom,6964435,,,456,114624
11221,Through the Fire and Flames,DRAGONFORCE,DAVY,sdom1221k.gn,K,200.02,-60,kgn,3,7,20,576,1192,1976,193,193,193,637,688,701,200.02,Through the Fire and Flames,玩家原创,Through the Fire and Flames,,sdom1221K.gm,sdom,9458173,,,456,162252
1221,Through the Fire and Flames,DRAGONFORCE,DAVY,sdom1221t.gn,T,200.02,-60,kgn,1,2,3,325,506,576,214,193,193,408,575,637,200.02,Through the Fire and Flames,玩家原创,Through the Fire and Flames,,sdom4321T.gm,sdom,5378792,,,456,161172
11222,black dragon,Luca Turilli,K,sdom1222k.gn,K,173,-19,kgn,5,7,16,561,802,1376,173,173,173,511,515,544,173,black dragon,玩家原创,black dragon,,sdom4465K.gm,sdom,11602070,,,456,185600
1222,black dragon,Luca Turilli,K,sdom1222t.gn,T,173,-19,kgn,2,5,7,403,561,802,173,173,173,443,511,515,173,black dragon,玩家原创,black dragon,,sdom4465T.gm,sdom,1044917,,,456,185600
11223,bbblow,onoken,Leo,sdom1223k.gn,K,160,-4,kgn,4,11,19,405,699,1019,130,130,130,333,353,376,160,Onoken,玩家原创,Onoken,,sdom1223K.gm,sdom,14955976,,,456,75108
1223,bbblow,onoken,Leo,sdom1223t.gn,T,160,-4,kgn,3,4,5,272,405,411,130,130,130,273,333,318,160,Onoken,玩家原创,Onoken,,sdom0606T.gm,sdom,12881387,,,456,74904
11224,自殺Remix,Smiley,nicholas,sdom1224k.gn,K,160,-20,songname,4,8,16,361,641,1019,124,124,124,530,562,565,160,Xuxa,玩家原创,Xuxa,,sdom1102K.gm,sdom,16559437,,,456,182624
1224,自殺Remix,Smiley,nicholas,sdom1224t.gn,T,160,-20,songname,3,4,8,338,358,483,124,124,124,526,530,534,160,Xuxa,玩家原创,Xuxa,,sdom1102T.gm,sdom,935380,,,456,180228
11225,舞以倫比Remix,RageVI,Mii,sdom1225k.gn,K,175,-26,songname,1,4,17,183,378,834,137,137,137,220,312,353,175,RageUbrrve,玩家原创,RageUbrrve,,sdom9889K.gm,sdom,223976,,,456,54108
1225,舞以倫比Remix,RageVI,Mii,sdom1225t.gn,T,175,-26,songname,1,4,6,135,255,436,137,137,137,175,236,316,175,RageUbrrve,玩家原创,RageUbrrve,,sdom9889T.gm,sdom,13740203,,,456,40860
11226,天空Remix,SHIKI,XinLin,sdom1226k.gn,K,178,-36,songname,3,11,19,470,881,1749,169,169,169,327,521,586,178,Air,玩家原创,Air,,sdom0993K.gm,sdom,7751303,,,456,85956
1226,天空Remix,SHIKI,XinLin,sdom1226t.gn,T,178,-36,songname,1,4,11,254,466,842,169,169,169,337,456,553,178,Air,玩家原创,Air,,sdom0993T.gm,sdom,8967522,,,456,85956
11227,crash,matt willis,XinLin,sdom1227k.gn,K,170,-25,kgn,1,4,9,149,357,704,121,121,121,222,306,367,170,crash,matt willis,crash,matt willis,sdom0992K.gm,rewu,9458173,,,,38052
1227,crash,matt willis,XinLin,sdom1227t.gn,T,170,-25,kgn,1,1,3,76,149,317,121,121,121,163,232,348,170,crash,matt willis,crash,matt willis,sdom0992T.gm,rewu,5378792,,,,38052
11228,Conga SAS,HI CUTIE,Mina,sdom1228k.gn,K,136,-25,kgn,2,5,12,206,392,720,112,112,112,315,376,393,136,SAS,玩家原创,SAS,,sdom0900K.gm,sdom,13403338,,,456,71124
1228,Conga SAS,HI CUTIE,Mina,sdom1228t.gn,T,136,-25,kgn,1,2,4,124,207,375,112,112,112,269,310,359,136,SAS,玩家原创,SAS,,sdom0900T.gm,sdom,2681767,,,456,71124
11229,BadX,Techno Sensation,Leo,sdom1229k.gn,K,146,-34,kgn,3,9,14,391,714,953,139,139,139,338,359,361,146,BadX,Techno Sensation,BadX,Techno Sensation,sdom0101K.gm,sdom,11602070,,,456,73064
1229,BadX,Techno Sensation,Leo,sdom1229t.gn,T,146,-34,kgn,1,3,5,239,381,530,139,139,139,267,329,347,146,BadX,Techno Sensation,BadX,Techno Sensation,sdom0101T.gm,sdom,1044917,,,456,73064
11230,警報Remix,Warmen,GJ,sdom1230k.gn,K,120.63,-29,songname,3,9,16,315,593,986,129,129,129,239,261,272,120.63,Warmen,玩家原创,Warmen,,sdom0001K.gm,sdom,10275474,,,456,60728
1230,警報Remix,Warmen,GJ,sdom1230t.gn,T,120.63,-29,songname,1,2,4,159,288,378,129,129,129,166,224,248,120.63,Warmen,玩家原创,Warmen,,sdom0001T.gm,sdom,9175850,,,456,58996
11231,Deja Vu,SS501,Mina,sdom1231k.gn,K,117,-35,kgn,1,4,8,183,296,570,137,137,137,281,328,349,117,Deja Vu,玩家原创,Deja Vu,,sdom0501K.gm,sdom,14937645,,,456,59172
1231,Deja Vu,SS501,Mina,sdom1231t.gn,T,117,-35,kgn,1,2,4,103,249,295,137,137,137,235,301,318,117,Deja Vu,玩家原创,Deja Vu,,sdom0501T.gm,sdom,12571193,,,456,59100
11232,STAY,STAY,TONY.C,sdom1232k.gn,K,160.08,-10,kgn,3,5,9,279,447,848,157,157,157,263,336,398,160.08,STAY,STAY,STAY,STAY,sdom0004K.gm,sdom,6913807,,,456,72944
1232,STAY,STAY,TONY.C,sdom1232t.gn,T,160.08,-10,kgn,1,3,5,217,344,447,157,157,157,213,304,336,160.08,STAY,STAY,STAY,STAY,sdom0004T.gm,sdom,6964435,,,456,72944
11233,Turbo,黑貓,DAVY,sdom1233k.gn,K,135.01,-20,kgn,3,6,10,294,485,780,122,122,122,276,285,291,135.01,Turbo,黑猫,Turbo,,sdom0101K.gm,sdom,11602070,,,456,58568
1233,Turbo,黑貓,DAVY,sdom1233t.gn,T,135.01,-20,kgn,1,2,3,254,270,294,122,122,122,279,279,276,135.01,Turbo,黑猫,Turbo,,sdom0101T.gm,sdom,1044917,,,456,57664
11234,God Know,平野綾,nicholas,sdom1234k.gn,K,150,-20,kgn,4,6,16,389,491,916,129,129,129,493,502,516,150,God Know,平野绫,God Know,,sdom1106K.gm,sdom,7935477,,,456,104628
1234,God Know,平野綾,nicholas,sdom1234t.gn,T,150,-20,kgn,2,4,6,300,386,491,129,129,129,473,490,502,150,God Know,平野绫,God Know,,sdom1106T.gm,sdom,12881387,,,456,102108
11235,為你唱的歌,SS501,K,sdom1235k.gn,K,128,-20,kgn,3,6,13,366,566,874,133,133,133,288,304,306,128,君歌,SS 501,,SS 501,sdom0501K.gm,sdom,16559437,,,456,90360
1235,為你唱的歌,SS501,K,sdom1235t.gn,T,128,-20,kgn,1,3,6,266,366,566,133,133,133,274,288,304,128,君歌,SS 501,,SS 501,sdom0501T.gm,sdom,935380,,,456,90360
11236,狂潮Remix,Takoyaki,Leo,sdom1236k.gn,K,160,-7,songname,2,6,13,203,441,814,112,112,112,239,273,325,160,over the rave,takoyaki,over the rave,takoyaki,sdom1236K.gm,sdom,5378792,,,456,77464
1236,狂潮Remix,Takoyaki,Leo,sdom1236t.gn,T,160,-7,songname,2,4,6,203,363,441,112,112,112,239,273,273,160,over the rave,takoyaki,over the rave,takoyaki,sdom0909T.gm,sdom,13740203,,,456,74096
11237,MonStAR,平野綾,Mii,sdom1237k.gn,K,148,-26,kgn,1,3,7,146,363,675,123,123,123,386,481,528,148,MonStAR,平野绫,MonStAR,,sdom9886K.gm,sdom,7751303,,,456,92256
1237,MonStAR,平野綾,Mii,sdom1237t.gn,T,148,-26,kgn,1,3,5,138,298,418,123,123,123,370,444,472,148,MonStAR,平野绫,MonStAR,,sdom9886T.gm,sdom,8967522,,,456,84348
11238,四季Remix,BANYA,XinLin,sdom1238k.gn,K,168,-28,songname,2,8,19,240,770,1705,181,181,181,324,532,584,168,四季摇滚混音,BANYA,,BANYA,sdom0991K.gm,sdom,13403338,,,456,83396
1238,四季Remix,BANYA,XinLin,sdom1238t.gn,T,168,-28,songname,1,2,7,178,361,781,181,181,181,297,427,542,168,四季摇滚混音,BANYA,,BANYA,sdom0991T.gm,sdom,2681767,,,456,88064
11241,為你寫詩,吳克群,Leo,sdom1241k.gn,K,143,-40,songname,2,4,7,229,405,613,135,135,135,261,319,351,143,为你写诗,吴克群,,,sdom0519K.gm,sdom,9458173,,,456,64464
1241,為你寫詩,吳克群,Leo,sdom1241t.gn,T,143,-40,songname,1,2,4,182,229,405,135,135,135,230,261,319,143,为你写诗,吴克群,,,sdom0519T.gm,sdom,5378792,,,456,57348
11242,情人節,吳克群,TONY.C,sdom1242k.gn,K,118,-25,songname,2,4,7,272,366,638,144,144,144,228,253,283,118,情人節,吳克群,,,sdom0174K.gm,sdom,9458173,,,456,49488
1242,情人節,吳克群,TONY.C,sdom1242t.gn,T,118,-25,songname,1,2,4,215,271,366,144,144,144,193,227,253,118,情人節,吳克群,,,sdom0174T.gm,sdom,14955976,,,456,49488
11243,什麼東西,吳克群,DAVY,sdom1243k.gn,K,102,-21,songname,3,5,7,297,463,600,143,143,143,281,281,294,102,什么东西,吴克群,,,sdom0175K.gm,sdom,5378792,,,456,57072
1243,什麼東西,吳克群,DAVY,sdom1243t.gn,T,102,-21,songname,1,2,3,218,252,297,143,143,143,294,280,281,102,什么东西,吴克群,,,sdom0175T.gm,sdom,6913807,,,456,56928
11244,音樂讓我說,吳克群,nicholas,sdom1244k.gn,K,108,-25,songname,4,5,7,322,405,505,140,140,140,363,374,382,108,音乐让我说,吴克群,,,sdom0176K.gm,sdom,3628250,,,456,108288
1244,音樂讓我說,吳克群,nicholas,sdom1244t.gn,T,108,-25,songname,3,4,5,251,324,405,140,140,140,346,363,374,108,音乐让我说,吴克群,,,sdom0176T.gm,sdom,6964435,,,456,105704
11245,動,吳克群,XinLin,sdom1245k.gn,K,138,-25,songname,1,4,8,133,378,628,133,133,133,188,279,329,138,动,吴克群,,,sdom0989K.gm,sdom,6913807,,,456,60924
1245,動,吳克群,XinLin,sdom1245t.gn,T,138,-25,songname,1,1,3,81,133,296,133,133,133,148,191,284,138,动,吴克群,,,sdom0989T.gm,sdom,6964435,,,456,54740
11246,不愛拉倒,胡靈,K,sdom1246k.gn,K,162,-16,songname,4,7,11,463,711,935,155,155,155,406,438,445,162,不愛拉倒,胡靈,,,sdom0178K.gm,sdom,11602070,,,456,125436
1246,不愛拉倒,胡靈,K,sdom1246t.gn,T,162,-16,songname,2,4,7,322,463,711,155,155,155,343,406,438,162,不愛拉倒,胡靈,,,sdom0178T.gm,sdom,15342964,,,456,125436
11247,快點來愛我,李玖哲,Jerry,sdom1247k.gn,K,95,-25,songname,1,4,5,242,332,404,133,133,133,216,228,230,95,快點來愛我,李玖哲,,,sdom0179K.gm,sdom,11602070,,,456,39216
1247,快點來愛我,李玖哲,Jerry,sdom1247t.gn,T,95,-25,songname,1,3,4,242,271,332,133,133,133,216,226,228,95,快點來愛我,李玖哲,,,sdom0179T.gm,sdom,15342964,,,456,38424
11248,因為你笑了,DR.MOON,Leo,sdom1248k.gn,K,102,-25,songname,2,4,8,297,474,653,167,167,167,280,303,315,102,因為你笑了,DR.MOON,,DR.MOON,sdom0180K.gm,sdom,1044917,,,456,168708
1248,因為你笑了,DR.MOON,Leo,sdom1248t.gn,T,102,-25,songname,1,2,4,210,297,474,167,167,167,237,280,303,102,因為你笑了,DR.MOON,,DR.MOON,sdom0180T.gm,sdom,7935477,,,456,168708
11249,臭男人,黃義達,GJ,sdom1249k.gn,K,176.02,-16,songname,1,4,9,234,433,754,143,143,143,264,366,432,176.02,臭男人,王傳一,,,sdom0001K.gm,sdom,9458173,,,456,83028
1249,臭男人,黃義達,GJ,sdom1249t.gn,T,176.02,-16,songname,1,2,3,202,297,353,143,143,143,245,300,329,176.02,臭男人,王傳一,,,sdom0001T.gm,sdom,5378792,,,456,67140
11250,我要的世界,王傅一,XinLin,sdom1250k.gn,K,130,-30,songname,1,4,9,104,418,786,127,127,127,157,273,334,130,我要的世界,王傳一,,,sdom0990K.gm,sdom,11823522,,,456,42000
1250,我要的世界,王傅一,XinLin,sdom1250t.gn,T,130,-30,songname,1,1,4,90,197,376,127,127,127,149,237,303,130,我要的世界,王傳一,,,sdom0990T.gm,sdom,12881387,,,456,42000
11251,初戀粉色系,南拳媽媽,Mii,sdom1251k.gn,K,123,-25,songname,1,4,6,140,300,466,132,132,132,341,414,444,123,初戀粉色系,南拳媽媽,,,sdom9985K.gm,sdom,16559437,,,456,80124
1251,初戀粉色系,南拳媽媽,Mii,sdom1251t.gn,T,123,-25,songname,1,2,4,95,240,320,132,132,132,309,387,413,123,初戀粉色系,南拳媽媽,,,sdom9985T.gm,sdom,16455100,,,456,72264
11252,靠近一點點,Lara,Mina,sdom1252k.gn,K,105,-40,songname,1,3,6,157,254,487,128,128,128,305,356,371,105,靠近一点点,南拳妈妈,,,sdom0184K.gm,sdom,935380,,,456,66600
1252,靠近一點點,Lara,Mina,sdom1252t.gn,T,105,-40,songname,1,2,3,96,247,298,128,128,128,248,331,350,105,靠近一点点,南拳妈妈,,,sdom0184T.gm,sdom,223976,,,456,66600
11253,就是你,范瑋琪,gj,sdom1253k.gn,K,143.03,-13,songname,1,4,8,238,406,665,132,132,132,246,300,331,143.03,就是你,范瑋琪,,,sdom1253K.gm,sdom,9458173,,,456,61920
1253,就是你,范瑋琪,gj,sdom1253t.gn,T,143.03,-13,songname,1,2,3,182,259,317,132,132,132,213,256,278,143.03,就是你,范瑋琪,,,sdom0185T.gm,sdom,7935477,,,456,62376
11254,愛你喲,楊家成&小雅,Mina,sdom1254k.gn,K,148,-25,songname,2,5,10,231,382,659,110,110,110,391,413,442,148,爱你哟,杨家成 小雅,,,sdom0186K.gm,sdom,11823522,,,456,77268
1254,愛你喲,楊家成&小雅,Mina,sdom1254t.gn,T,148,-25,songname,1,2,5,98,225,375,110,110,110,279,365,392,148,爱你哟,杨家成 小雅,,,sdom0186T.gm,sdom,16559437,,,456,77268
11255,愛的就是你,王力宏,TONY.C,sdom1255k.gn,K,96,-25,songname,1,3,5,169,311,405,120,120,120,156,197,203,96,爱的就是你,王力宏,,,sdom0187K.gm,sdom,16455100,,,456,38992
1255,愛的就是你,王力宏,TONY.C,sdom1255t.gn,T,96,-25,songname,1,3,5,169,311,405,120,120,120,156,197,203,96,爱的就是你,王力宏,,,sdom0187K.gm,sdom,223976,,,456,38992
11256,敲敲我的頭,彭佳慧,DAVY,sdom1256k.gn,K,125.9,-15,songname,2,4,7,306,546,724,142,142,142,316,314,331,125.9,敲敲我的头,彭佳慧,,,sdom0188K.gm,sdom,736269,,,456,66472
1256,敲敲我的頭,彭佳慧,DAVY,sdom1256t.gn,T,125.9,-15,songname,1,2,3,281,314,334,142,142,142,317,316,316,125.9,敲敲我的头,彭佳慧,,,sdom0188T.gm,sdom,7751303,,,456,67052
